Knife_ID,Linie_Angle,Actual_Class,CART_Prediction,C45_Prediction,CART_Correct,C45_Correct
Koch-A11-T11-09_cropped_Messpunkt,3,2,1,1,False,False
Koch-A11-T11-09_cropped_Messpunkt,4,2,1,1,False,False
Koch-A11-T11-09_cropped_Messpunkt,5,2,1,1,False,False
Koch-A11-T11-09_cropped_Messpunkt,6,2,1,1,False,False
Koch-A11-T11-09_cropped_Messpunkt,7,2,1,1,False,False
Koch-A11-T11-09_cropped_Messpunkt,8,2,1,1,False,False
Koch-A11-T11-09_cropped_Messpunkt,9,2,1,1,False,False
Koch-A11-T11-20_cropped_Messpunkt,0,2,1,1,False,False
Koch-A11-T11-20_cropped_Messpunkt,8,2,1,1,False,False
Koch-A11-T11-20_cropped_Messpunkt,9,2,1,1,False,False
Koch-A12-T12-01_cropped_Messpunkt,8,2,1,1,False,False
Koch-A12-T12-01_cropped_Messpunkt,9,2,1,1,False,False
Koch-A12-T12-06_cropped_Messpunkt,7,2,0,0,False,False
Koch-A12-T12-08_cropped_Messpunkt,2,2,1,1,False,False
Koch-A12-T12-08_cropped_Messpunkt,3,2,0,1,False,False
Koch-A12-T12-08_cropped_Messpunkt,4,2,0,1,False,False
Koch-A12-T12-11_cropped_Messpunkt,9,1,2,2,False,False
Koch-A12-T12-15_cropped_Messpunkt,5,2,0,0,False,False
Koch-A12-T12-15_cropped_Messpunkt,6,2,1,1,False,False
Koch-A12-T12-15_cropped_Messpunkt,7,2,1,1,False,False
Koch-A12-T12-15_cropped_Messpunkt,8,2,1,1,False,False
Koch-A13-T13-03_cropped_Messpunkt,2,2,0,0,False,False
Koch-A13-T13-03_cropped_Messpunkt,4,2,0,0,False,False
Koch-A13-T13-03_cropped_Messpunkt,5,2,0,0,False,False
Koch-A13-T13-03_cropped_Messpunkt,8,2,1,1,False,False
Koch-A13-T13-03_cropped_Messpunkt,9,2,1,1,False,False
Koch-A13-T13-16_cropped_Messpunkt,4,1,2,2,False,False
Koch-A13-T13-16_cropped_Messpunkt,5,1,2,2,False,False
Koch-A14-T14-04_cropped_Messpunkt,7,1,2,2,False,False
Koch-A14-T14-04_cropped_Messpunkt,8,1,2,2,False,False
Koch-A14-T14-11_cropped_Messpunkt,0,2,1,1,False,False
Koch-A14-T14-11_cropped_Messpunkt,1,2,1,1,False,False
Koch-A14-T14-11_cropped_Messpunkt,3,2,1,1,False,False
Koch-A14-T14-18_cropped_Messpunkt,0,0,2,2,False,False
Koch-A14-T14-18_cropped_Messpunkt,1,0,1,1,False,False
Koch-A14-T14-18_cropped_Messpunkt,2,0,1,1,False,False
Koch-A14-T14-18_cropped_Messpunkt,3,0,1,1,False,False
Koch-A15-T15-03_cropped_Messpunkt,1,1,2,2,False,False
Koch-A15-T15-03_cropped_Messpunkt,3,1,2,2,False,False
Koch-A15-T15-03_cropped_Messpunkt,4,1,2,2,False,False
Koch-A15-T15-03_cropped_Messpunkt,5,1,2,2,False,False
Koch-A15-T15-03_cropped_Messpunkt,6,1,2,2,False,False
Koch-A15-T15-03_cropped_Messpunkt,7,1,2,2,False,False
Koch-A16B-T16B-01_cropped_Messpunkt,2,1,0,0,False,False
Koch-A16B-T16B-01_cropped_Messpunkt,4,1,0,0,False,False
Koch-A17-T17-10_cropped_Messpunkt,0,0,1,1,False,False
Koch-A17-T17-10_cropped_Messpunkt,2,0,1,1,False,False
Koch-A17-T17-10_cropped_Messpunkt,3,0,1,1,False,False
Koch-A17-T17-10_cropped_Messpunkt,4,0,1,1,False,False
Koch-A17-T17-10_cropped_Messpunkt,5,0,1,1,False,False
Koch-A17-T17-10_cropped_Messpunkt,7,0,1,1,False,False
Koch-A17-T17-10_cropped_Messpunkt,8,0,1,1,False,False
Koch-A17-T17-14_cropped_Messpunkt,4,0,1,1,False,False
Koch-A17-T17-14_cropped_Messpunkt,5,0,1,2,False,False
Koch-A17-T17-14_cropped_Messpunkt,6,0,1,2,False,False
Koch-A17-T17-14_cropped_Messpunkt,9,0,1,1,False,False
Koch-A17-T17-18_cropped_Messpunkt,1,0,1,1,False,False
Koch-A17-T17-18_cropped_Messpunkt,5,0,1,1,False,False
Koch-A17-T17-18_cropped_Messpunkt,8,0,1,1,False,False
Koch-A18-T18-03_cropped_Messpunkt,0,1,0,0,False,False
Koch-A18-T18-03_cropped_Messpunkt,4,1,0,0,False,False
Koch-A18-T18-03_cropped_Messpunkt,5,1,0,0,False,False
Koch-A18-T18-03_cropped_Messpunkt,9,1,0,0,False,False
Koch-A18-T18-17_cropped_Messpunkt,5,1,2,2,False,False
Koch-A18-T18-19_cropped_Messpunkt,3,2,1,1,False,False
Koch-A18-T18-19_cropped_Messpunkt,4,2,1,1,False,False
Koch-A18-T18-19_cropped_Messpunkt,5,2,1,1,False,False
Koch-A18-T18-19_cropped_Messpunkt,6,2,1,1,False,False
Koch-A18-T18-19_cropped_Messpunkt,7,2,1,1,False,False
Koch-A18-T18-19_cropped_Messpunkt,8,2,1,1,False,False
Koch-A18-T18-19_cropped_Messpunkt,9,2,0,1,False,False
Koch-A20-T20-06_cropped_Messpunkt,1,1,2,2,False,False
Koch-A20-T20-06_cropped_Messpunkt,2,1,0,2,False,False
Koch-A20-T20-06_cropped_Messpunkt,5,1,2,2,False,False
Koch-A20-T20-09_cropped_Messpunkt,0,1,2,2,False,False
Koch-A20-T20-09_cropped_Messpunkt,1,1,2,2,False,False
Koch-A20-T20-09_cropped_Messpunkt,7,1,2,2,False,False
Koch-A20-T20-09_cropped_Messpunkt,8,1,2,2,False,False
Koch-A20-T20-09_cropped_Messpunkt,9,1,2,2,False,False
Koch-A20-T20-12_cropped_Messpunkt,1,0,1,1,False,False
Koch-A20-T20-12_cropped_Messpunkt,2,0,1,1,False,False
Koch-A21-T21-08_cropped_Messpunkt,1,0,1,1,False,False
Koch-A21-T21-08_cropped_Messpunkt,2,0,1,1,False,False
Koch-A21-T21-09_cropped_Messpunkt,9,0,1,1,False,False
Koch-A21-T21-10_cropped_Messpunkt,0,1,0,0,False,False
Koch-A21-T21-10_cropped_Messpunkt,3,1,0,0,False,False
Koch-A21-T21-10_cropped_Messpunkt,4,1,0,0,False,False
Koch-A21-T21-10_cropped_Messpunkt,6,1,0,0,False,False
Koch-A21-T21-10_cropped_Messpunkt,8,1,0,0,False,False
Koch-A21-T21-10_cropped_Messpunkt,9,1,0,0,False,False
Koch-A21-T21-20_cropped_Messpunkt,0,1,0,0,False,False
Koch-A21-T21-20_cropped_Messpunkt,2,1,0,0,False,False
Koch-A21-T21-20_cropped_Messpunkt,3,1,0,0,False,False
Koch-A21-T21-20_cropped_Messpunkt,4,1,0,0,False,False
Koch-A21-T21-20_cropped_Messpunkt,5,1,0,0,False,False
Koch-A21-T21-20_cropped_Messpunkt,6,1,0,0,False,False
Koch-A21-T21-20_cropped_Messpunkt,7,1,0,0,False,False
Koch-A21-T21-20_cropped_Messpunkt,8,1,0,0,False,False
Koch-A21-T21-20_cropped_Messpunkt,9,1,0,0,False,False
Koch-A22-T22-09_cropped_Messpunkt,2,1,0,0,False,False
Koch-A22-T22-09_cropped_Messpunkt,3,1,0,0,False,False
Koch-A22-T22-09_cropped_Messpunkt,5,1,0,0,False,False
Koch-A22-T22-09_cropped_Messpunkt,6,1,0,0,False,False
Koch-A22-T22-09_cropped_Messpunkt,7,1,0,0,False,False
Koch-A22-T22-09_cropped_Messpunkt,8,1,0,0,False,False
Koch-A22-T22-09_cropped_Messpunkt,9,1,0,0,False,False
Koch-A22-T22-10_cropped_Messpunkt,3,0,1,1,False,False
Koch-A22-T22-10_cropped_Messpunkt,6,0,1,1,False,False
Koch-A22-T22-10_cropped_Messpunkt,7,0,2,2,False,False
Koch-A22-T22-10_cropped_Messpunkt,8,0,1,2,False,False
Koch-A22-T22-10_cropped_Messpunkt,9,0,2,2,False,False
Koch-A22-T22-16_cropped_Messpunkt,2,1,0,0,False,False
Koch-A22-T22-16_cropped_Messpunkt,4,1,0,0,False,False
Koch-A23-T23-05_cropped_Messpunkt,0,0,1,1,False,False
Koch-A23-T23-05_cropped_Messpunkt,5,0,2,2,False,False
Koch-A23-T23-05_cropped_Messpunkt,8,0,1,1,False,False
Koch-A23-T23-13_cropped_Messpunkt,1,0,1,1,False,False
Koch-A23-T23-13_cropped_Messpunkt,4,0,1,1,False,False
Koch-A23-T23-13_cropped_Messpunkt,8,0,1,1,False,False
Koch-A23-T23-16_cropped_Messpunkt,4,0,1,1,False,False
Koch-A24-T24-04_cropped_Messpunkt,1,1,0,0,False,False
Koch-A24-T24-04_cropped_Messpunkt,3,1,0,0,False,False
Koch-A24-T24-04_cropped_Messpunkt,4,1,0,0,False,False
Koch-A25-T25-05_cropped_Messpunkt,5,0,1,1,False,False
Koch-A25-T25-05_cropped_Messpunkt,6,0,1,1,False,False
Koch-A25-T25-05_cropped_Messpunkt,9,0,1,1,False,False
Koch-A26-T26-07_cropped_Messpunkt,7,1,2,0,False,False
Koch-A26-T26-07_cropped_Messpunkt,8,1,2,0,False,False
Koch-A26-T26-07_cropped_Messpunkt,9,1,2,0,False,False
Koch-A26-T26-14_cropped_Messpunkt,3,0,1,1,False,False
Koch-A26-T26-14_cropped_Messpunkt,7,0,1,1,False,False
Koch-A27-T27-06_cropped_Messpunkt,2,0,1,1,False,False
Koch-A27-T27-08_cropped_Messpunkt,3,1,0,0,False,False
Koch-A27-T27-13_cropped_Messpunkt,0,0,1,1,False,False
Koch-A27-T27-13_cropped_Messpunkt,6,0,1,1,False,False
Koch-A28-T28-04_cropped_Messpunkt,0,1,0,0,False,False
Koch-A28-T28-07_cropped_Messpunkt,7,1,0,0,False,False
Koch-A29-T29-01_cropped_Messpunkt,0,1,2,2,False,False
Koch-A29-T29-02_cropped_Messpunkt,6,1,0,0,False,False
Koch-A29-T29-02_cropped_Messpunkt,7,1,0,0,False,False
Koch-A29-T29-19_cropped_Messpunkt,4,1,2,0,False,False
Koch-A3-T3-09_cropped_Messpunkt,4,1,0,0,False,False
Koch-A3-T3-14_cropped_Messpunkt,1,1,2,0,False,False
Koch-A3-T3-14_cropped_Messpunkt,5,1,0,0,False,False
Koch-A3-T3-15_cropped_Messpunkt,4,0,1,2,False,False
Koch-A3-T3-15_cropped_Messpunkt,7,0,1,1,False,False
Koch-A3-T3-15_cropped_Messpunkt,8,0,1,1,False,False
Koch-A3-T3-15_cropped_Messpunkt,9,0,1,1,False,False
Koch-A3-T3-16_cropped_Messpunkt,2,0,1,1,False,False
Koch-A3-T3-19_cropped_Messpunkt,0,1,2,0,False,False
Koch-A31-T31-14_cropped_Messpunkt,9,2,1,0,False,False
Koch-A4-T4-12_cropped_Messpunkt,1,1,2,2,False,False
Koch-A4-T4-12_cropped_Messpunkt,6,1,2,2,False,False
Koch-A5-T5-09_cropped_Messpunkt,9,0,1,1,False,False
Koch-A5-T5-19_cropped_Messpunkt,6,0,1,1,False,False
Koch-A6-T6-06_cropped_Messpunkt,2,0,1,1,False,False
Koch-A6-T6-12_cropped_Messpunkt,1,1,0,0,False,False
Koch-A6-T6-12_cropped_Messpunkt,3,1,0,0,False,False
Koch-A6-T6-14_cropped_Messpunkt,0,0,1,1,False,False
Koch-A6-T6-14_cropped_Messpunkt,6,0,1,1,False,False
Koch-A6-T6-16_cropped_Messpunkt,3,0,1,1,False,False
Koch-A6-T6-16_cropped_Messpunkt,4,0,1,1,False,False
Koch-A6-T6-16_cropped_Messpunkt,7,0,1,1,False,False
Koch-A6-T6-16_cropped_Messpunkt,8,0,1,1,False,False
Koch-A6-T6-16_cropped_Messpunkt,9,0,1,1,False,False
Koch-A6-T6-20_cropped_Messpunkt,2,0,1,1,False,False
Koch-A7-T7-05_cropped_Messpunkt,0,0,1,1,False,False
Koch-A7-T7-05_cropped_Messpunkt,1,0,1,1,False,False
Koch-A7-T7-05_cropped_Messpunkt,2,0,1,1,False,False
Koch-A7-T7-05_cropped_Messpunkt,3,0,1,1,False,False
Koch-A7-T7-05_cropped_Messpunkt,6,0,1,1,False,False
Koch-A7-T7-05_cropped_Messpunkt,8,0,1,1,False,False
Koch-A7-T7-06_cropped_Messpunkt,1,0,1,1,False,False
Koch-A7-T7-18_cropped_Messpunkt,0,0,1,1,False,False
Koch-A7-T7-18_cropped_Messpunkt,1,0,1,1,False,False
Koch-A7-T7-18_cropped_Messpunkt,3,0,1,1,False,False
Koch-A7-T7-18_cropped_Messpunkt,4,0,1,1,False,False
Koch-A7-T7-18_cropped_Messpunkt,6,0,2,1,False,False
Koch-A7-T7-18_cropped_Messpunkt,7,0,1,1,False,False
Koch-A7-T7-18_cropped_Messpunkt,9,0,1,1,False,False
Koch-A8-T8-10_cropped_Messpunkt,0,1,2,2,False,False
Koch-A8-T8-10_cropped_Messpunkt,2,1,0,0,False,False
Koch-A8-T8-12_cropped_Messpunkt,2,1,0,0,False,False
Koch-A8-T8-12_cropped_Messpunkt,4,1,0,0,False,False
Koch-A8-T8-12_cropped_Messpunkt,8,1,0,0,False,False
Koch-A8-T8-12_cropped_Messpunkt,9,1,0,0,False,False
Koch-A8-T8-15_cropped_Messpunkt,1,1,0,0,False,False
Koch-A8-T8-15_cropped_Messpunkt,4,1,0,0,False,False
Koch-A9-T9-17_cropped_Messpunkt,1,1,2,0,False,False
Koch-F1-16_cropped_Messpunkt,1,1,0,0,False,False
Koch-F1-18_cropped_Messpunkt,5,0,1,1,False,False
Koch-F2-12_cropped_Messpunkt,9,0,1,1,False,False
Koch-F2-17_cropped_Messpunkt,2,0,1,1,False,False
Koch-F2-17_cropped_Messpunkt,8,0,1,1,False,False
Koch-VVS10-15_cropped_Messpunkt,2,1,2,2,False,False
Koch-VVS10-15_cropped_Messpunkt,6,1,2,2,False,False
Koch-VVS10-19_cropped_Messpunkt,5,1,2,2,False,False
Koch-VVS13-02_cropped_Messpunkt,9,2,1,1,False,False
Koch-VVS13-07_cropped_Messpunkt,2,1,2,2,False,False
Koch-VVS13-12_cropped_Messpunkt,9,2,1,1,False,False
Koch-VVS13-15_cropped_Messpunkt,0,2,1,0,False,False
Koch-VVS13-19_cropped_Messpunkt,6,2,1,1,False,False
Koch-VVS13-19_cropped_Messpunkt,7,2,1,1,False,False
Koch-VVS16-01_cropped_Messpunkt,6,1,2,2,False,False
Koch-VVS16-05_cropped_Messpunkt,3,0,1,1,False,False
Koch-VVS16-10_cropped_Messpunkt,9,0,1,1,False,False
Koch-VVS16-15_cropped_Messpunkt,3,1,0,0,False,False
Koch-VVS16-15_cropped_Messpunkt,9,1,0,0,False,False
Koch-VVS16-16_cropped_Messpunkt,0,1,0,0,False,False
Koch-VVS16-17_cropped_Messpunkt,2,1,0,0,False,False
Koch-VVS16-17_cropped_Messpunkt,4,1,0,0,False,False
Koch-VVS16-17_cropped_Messpunkt,9,1,0,0,False,False
Koch-VVS19-04_cropped_Messpunkt,7,1,0,0,False,False
Koch-VVS19-04_cropped_Messpunkt,9,1,0,0,False,False
Koch-VVS19-11_cropped_Messpunkt,9,0,1,1,False,False
Koch-VVS19-18_cropped_Messpunkt,0,1,0,0,False,False
Koch-VVS19-18_cropped_Messpunkt,1,1,0,0,False,False
Koch-VVS19-18_cropped_Messpunkt,4,1,0,0,False,False
Koch-VVS19-20_cropped_Messpunkt,1,0,1,1,False,False
Koch-VVS22-06_cropped_Messpunkt,2,1,0,0,False,False
Koch-VVS22-06_cropped_Messpunkt,9,1,2,2,False,False
Koch-VVS22-07_cropped_Messpunkt,7,1,0,0,False,False
Koch-VVS22-07_cropped_Messpunkt,9,1,0,0,False,False
Koch-VVS22-08_cropped_Messpunkt,1,1,0,0,False,False
Koch-VVS22-08_cropped_Messpunkt,5,1,0,0,False,False
Koch-VVS22-11_cropped_Messpunkt,1,1,0,0,False,False
Koch-VVS22-11_cropped_Messpunkt,8,1,0,0,False,False
Koch-VVS22-13_cropped_Messpunkt,0,1,0,0,False,False
Koch-VVS22-14_cropped_Messpunkt,5,0,1,1,False,False
Koch-VVS22-18_cropped_Messpunkt,6,0,1,1,False,False
Koch-VVS23-05_cropped_Messpunkt,0,0,1,1,False,False
Koch-VVS23-08_cropped_Messpunkt,5,0,1,1,False,False
Koch-VVS23-11_cropped_Messpunkt,3,0,1,1,False,False
Koch-VVS24-07_cropped_Messpunkt,7,0,1,1,False,False
Koch-VVS24-08_cropped_Messpunkt,7,0,1,1,False,False
Koch-VVS24-08_cropped_Messpunkt,8,0,1,1,False,False
Koch-VVS4-04_cropped_Messpunkt,6,0,1,1,False,False
Koch-VVS4-06_cropped_Messpunkt,7,0,1,1,False,False
Koch-VVS4-07_cropped_Messpunkt,8,1,0,0,False,False
Koch-VVS4-09_cropped_Messpunkt,2,0,1,1,False,False
Koch-VVS4-12_cropped_Messpunkt,1,0,1,1,False,False
Koch-VVS4-20_cropped_Messpunkt,5,1,2,2,False,False
Koch-VVS4-20_cropped_Messpunkt,6,1,2,2,False,False
Koch-VVS7-05_cropped_Messpunkt,3,1,0,0,False,False
Koch-VVS7-05_cropped_Messpunkt,6,1,0,0,False,False
Koch-VVS7-05_cropped_Messpunkt,7,1,0,0,False,False
Koch-VVS7-07_cropped_Messpunkt,0,1,0,0,False,False
Koch-VVS7-07_cropped_Messpunkt,1,1,0,0,False,False
Koch-VVS7-07_cropped_Messpunkt,7,1,0,0,False,False
Koch-VVS7-10_cropped_Messpunkt,7,0,1,1,False,False
Koch-VVS7-10_cropped_Messpunkt,9,0,1,1,False,False
Koch-VVS7-16_cropped_Messpunkt,0,1,0,0,False,False
Koch-VVS7-20_cropped_Messpunkt,7,1,0,0,False,False
Koch-VVS7-20_cropped_Messpunkt,9,1,0,0,False,False
