Knife_ID,Linie_Angle,Actual_Class,CART_Prediction,C45_Prediction,CART_Correct,C45_Correct
Koch-A2-T2-12_cropped_Messpunkt,6,1,0,0,False,False
Koch-A2-T2-12_cropped_Messpunkt,7,1,0,0,False,False
Koch-A2-T2-12_cropped_Messpunkt,8,1,0,0,False,False
Koch-A2-T2-12_cropped_Messpunkt,9,1,0,0,False,False
Koch-A2-T2-13_cropped_Messpunkt,4,1,0,0,False,False
Koch-A2-T2-13_cropped_Messpunkt,5,1,0,0,False,False
Koch-A2-T2-13_cropped_Messpunkt,6,1,0,0,False,False
Koch-A2-T2-13_cropped_Messpunkt,8,1,0,0,False,False
Koch-A20-T20-07_cropped_Messpunkt,1,1,2,2,False,False
Koch-A20-T20-17_cropped_Messpunkt,3,0,1,1,False,False
Koch-A20-T20-17_cropped_Messpunkt,5,0,1,1,False,False
Koch-A20-T20-17_cropped_Messpunkt,6,0,1,1,False,False
Koch-A21-T21-02_cropped_Messpunkt,5,0,1,1,False,False
Koch-A21-T21-02_cropped_Messpunkt,9,0,1,1,False,False
Koch-A21-T21-03_cropped_Messpunkt,1,0,1,1,False,False
Koch-A21-T21-03_cropped_Messpunkt,5,0,1,1,False,False
Koch-A21-T21-03_cropped_Messpunkt,7,0,1,1,False,False
Koch-A21-T21-03_cropped_Messpunkt,8,0,1,1,False,False
Koch-A21-T21-03_cropped_Messpunkt,9,0,1,1,False,False
Koch-A21-T21-06_cropped_Messpunkt,5,0,1,1,False,False
Koch-A21-T21-06_cropped_Messpunkt,6,0,1,1,False,False
Koch-A21-T21-08_cropped_Messpunkt,2,0,1,1,False,False
Koch-A21-T21-08_cropped_Messpunkt,7,0,1,1,False,False
Koch-A21-T21-10_cropped_Messpunkt,0,1,0,0,False,False
Koch-A21-T21-10_cropped_Messpunkt,1,1,0,0,False,False
Koch-A21-T21-10_cropped_Messpunkt,2,1,0,0,False,False
Koch-A21-T21-10_cropped_Messpunkt,3,1,0,0,False,False
Koch-A21-T21-10_cropped_Messpunkt,4,1,0,0,False,False
Koch-A21-T21-10_cropped_Messpunkt,6,1,0,0,False,False
Koch-A21-T21-10_cropped_Messpunkt,7,1,0,0,False,False
Koch-A22-T22-02_cropped_Messpunkt,0,0,1,1,False,False
Koch-A22-T22-06_cropped_Messpunkt,0,1,0,0,False,False
Koch-A22-T22-06_cropped_Messpunkt,1,1,0,0,False,False
Koch-A22-T22-06_cropped_Messpunkt,2,1,0,0,False,False
Koch-A22-T22-06_cropped_Messpunkt,3,1,0,0,False,False
Koch-A22-T22-06_cropped_Messpunkt,4,1,0,0,False,False
Koch-A22-T22-06_cropped_Messpunkt,5,1,0,0,False,False
Koch-A22-T22-06_cropped_Messpunkt,6,1,0,0,False,False
Koch-A22-T22-06_cropped_Messpunkt,7,1,0,0,False,False
Koch-A22-T22-06_cropped_Messpunkt,8,1,0,2,False,False
Koch-A22-T22-06_cropped_Messpunkt,9,1,0,0,False,False
Koch-A22-T22-07_cropped_Messpunkt,3,1,0,0,False,False
Koch-A22-T22-07_cropped_Messpunkt,4,1,0,0,False,False
Koch-A22-T22-07_cropped_Messpunkt,7,1,0,0,False,False
Koch-A22-T22-07_cropped_Messpunkt,8,1,0,0,False,False
Koch-A22-T22-09_cropped_Messpunkt,2,1,0,0,False,False
Koch-A22-T22-09_cropped_Messpunkt,5,1,0,0,False,False
Koch-A22-T22-10_cropped_Messpunkt,0,0,1,1,False,False
Koch-A22-T22-10_cropped_Messpunkt,1,0,1,1,False,False
Koch-A22-T22-10_cropped_Messpunkt,2,0,1,1,False,False
Koch-A22-T22-10_cropped_Messpunkt,5,0,1,2,False,False
Koch-A22-T22-10_cropped_Messpunkt,6,0,1,1,False,False
Koch-A22-T22-10_cropped_Messpunkt,7,0,1,1,False,False
Koch-A22-T22-10_cropped_Messpunkt,8,0,1,1,False,False
Koch-A22-T22-10_cropped_Messpunkt,9,0,1,1,False,False
Koch-A22-T22-19_cropped_Messpunkt,0,1,0,0,False,False
Koch-A22-T22-19_cropped_Messpunkt,1,1,0,0,False,False
Koch-A22-T22-19_cropped_Messpunkt,2,1,0,0,False,False
Koch-A22-T22-19_cropped_Messpunkt,4,1,0,0,False,False
Koch-A22-T22-19_cropped_Messpunkt,5,1,0,0,False,False
Koch-A22-T22-19_cropped_Messpunkt,6,1,0,0,False,False
Koch-A22-T22-19_cropped_Messpunkt,7,1,0,0,False,False
Koch-A22-T22-19_cropped_Messpunkt,8,1,0,0,False,False
Koch-A23-T23-03_cropped_Messpunkt,0,0,1,1,False,False
Koch-A23-T23-03_cropped_Messpunkt,2,0,1,1,False,False
Koch-A23-T23-10_cropped_Messpunkt,1,0,1,1,False,False
Koch-A23-T23-10_cropped_Messpunkt,4,0,1,1,False,False
Koch-A23-T23-10_cropped_Messpunkt,6,0,1,1,False,False
Koch-A23-T23-10_cropped_Messpunkt,7,0,1,1,False,False
Koch-A23-T23-10_cropped_Messpunkt,9,0,1,1,False,False
Koch-A23-T23-13_cropped_Messpunkt,1,0,1,1,False,False
Koch-A23-T23-13_cropped_Messpunkt,6,0,1,1,False,False
Koch-A23-T23-13_cropped_Messpunkt,7,0,1,1,False,False
Koch-A23-T23-13_cropped_Messpunkt,8,0,1,1,False,False
Koch-A23-T23-20_cropped_Messpunkt,3,0,1,1,False,False
Koch-A23-T23-20_cropped_Messpunkt,4,0,1,1,False,False
Koch-A23-T23-20_cropped_Messpunkt,5,0,1,1,False,False
Koch-A23-T23-20_cropped_Messpunkt,6,0,1,1,False,False
Koch-A23-T23-20_cropped_Messpunkt,7,0,1,1,False,False
Koch-A23-T23-20_cropped_Messpunkt,8,0,1,1,False,False
Koch-A24-T24-12_cropped_Messpunkt,0,1,0,0,False,False
Koch-A24-T24-12_cropped_Messpunkt,2,1,0,0,False,False
Koch-A24-T24-12_cropped_Messpunkt,3,1,0,0,False,False
Koch-A24-T24-12_cropped_Messpunkt,4,1,0,0,False,False
Koch-A24-T24-12_cropped_Messpunkt,5,1,0,0,False,False
Koch-A24-T24-12_cropped_Messpunkt,6,1,0,0,False,False
Koch-A24-T24-12_cropped_Messpunkt,7,1,0,0,False,False
Koch-A24-T24-12_cropped_Messpunkt,8,1,0,0,False,False
Koch-A24-T24-12_cropped_Messpunkt,9,1,0,0,False,False
Koch-A25-T25-14_cropped_Messpunkt,5,1,0,0,False,False
Koch-A25-T25-14_cropped_Messpunkt,7,1,0,0,False,False
Koch-A25-T25-14_cropped_Messpunkt,9,1,0,0,False,False
Koch-A25-T25-17_cropped_Messpunkt,0,1,0,0,False,False
Koch-A25-T25-17_cropped_Messpunkt,5,1,0,0,False,False
Koch-A25-T25-17_cropped_Messpunkt,7,1,0,0,False,False
Koch-A25-T25-17_cropped_Messpunkt,9,1,0,0,False,False
Koch-A26-T26-06_cropped_Messpunkt,5,1,0,0,False,False
Koch-A26-T26-06_cropped_Messpunkt,7,1,0,0,False,False
Koch-A26-T26-09_cropped_Messpunkt,8,1,0,0,False,False
Koch-A27-T27-08_cropped_Messpunkt,6,1,2,0,False,False
Koch-A27-T27-08_cropped_Messpunkt,7,1,2,0,False,False
Koch-A27-T27-08_cropped_Messpunkt,8,1,2,0,False,False
Koch-A27-T27-08_cropped_Messpunkt,9,1,2,0,False,False
Koch-A27-T27-09_cropped_Messpunkt,0,1,0,0,False,False
Koch-A27-T27-10_cropped_Messpunkt,0,1,0,0,False,False
Koch-A27-T27-10_cropped_Messpunkt,1,1,0,0,False,False
Koch-A27-T27-10_cropped_Messpunkt,3,1,0,0,False,False
Koch-A27-T27-10_cropped_Messpunkt,4,1,0,0,False,False
Koch-A27-T27-10_cropped_Messpunkt,6,1,0,0,False,False
Koch-A27-T27-10_cropped_Messpunkt,8,1,0,0,False,False
Koch-A27-T27-10_cropped_Messpunkt,9,1,0,0,False,False
Koch-A28-T28-07_cropped_Messpunkt,7,1,0,0,False,False
Koch-A28-T28-07_cropped_Messpunkt,9,1,0,0,False,False
Koch-A28-T28-09_cropped_Messpunkt,1,1,2,2,False,False
Koch-A28-T28-09_cropped_Messpunkt,4,1,2,2,False,False
Koch-A28-T28-09_cropped_Messpunkt,9,1,2,2,False,False
Koch-A28-T28-11_cropped_Messpunkt,4,1,0,0,False,False
Koch-A28-T28-16_cropped_Messpunkt,3,1,0,0,False,False
Koch-A28-T28-16_cropped_Messpunkt,8,1,0,0,False,False
Koch-A28-T28-17_cropped_Messpunkt,0,1,0,0,False,False
Koch-A28-T28-19_cropped_Messpunkt,2,1,2,2,False,False
Koch-A29-T29-12_cropped_Messpunkt,0,0,1,1,False,False
Koch-A29-T29-12_cropped_Messpunkt,1,0,1,1,False,False
Koch-A29-T29-12_cropped_Messpunkt,2,0,1,1,False,False
Koch-A29-T29-12_cropped_Messpunkt,3,0,2,2,False,False
Koch-A29-T29-12_cropped_Messpunkt,4,0,2,2,False,False
Koch-A29-T29-12_cropped_Messpunkt,5,0,2,1,False,False
Koch-A29-T29-12_cropped_Messpunkt,6,0,2,1,False,False
Koch-A29-T29-12_cropped_Messpunkt,7,0,2,1,False,False
Koch-A29-T29-12_cropped_Messpunkt,8,0,1,2,False,False
Koch-A29-T29-12_cropped_Messpunkt,9,0,1,2,False,False
Koch-A29-T29-18_cropped_Messpunkt,1,1,2,2,False,False
Koch-A29-T29-18_cropped_Messpunkt,2,1,2,2,False,False
Koch-A29-T29-18_cropped_Messpunkt,5,1,2,2,False,False
Koch-A29-T29-18_cropped_Messpunkt,6,1,2,2,False,False
Koch-A3-T3-06_cropped_Messpunkt,1,1,2,2,False,False
Koch-A3-T3-06_cropped_Messpunkt,4,1,2,2,False,False
Koch-A3-T3-06_cropped_Messpunkt,5,1,0,0,False,False
Koch-A3-T3-06_cropped_Messpunkt,6,1,2,2,False,False
Koch-A3-T3-06_cropped_Messpunkt,8,1,2,2,False,False
Koch-A3-T3-06_cropped_Messpunkt,9,1,2,0,False,False
Koch-A3-T3-10_cropped_Messpunkt,9,1,0,0,False,False
Koch-A3-T3-11_cropped_Messpunkt,2,1,0,0,False,False
Koch-A3-T3-11_cropped_Messpunkt,6,1,0,0,False,False
Koch-A3-T3-11_cropped_Messpunkt,8,1,0,0,False,False
Koch-A3-T3-13_cropped_Messpunkt,0,0,1,1,False,False
Koch-A3-T3-13_cropped_Messpunkt,1,0,1,1,False,False
Koch-A3-T3-13_cropped_Messpunkt,3,0,1,1,False,False
Koch-A31-T31-11_cropped_Messpunkt,5,2,1,1,False,False
Koch-A31-T31-11_cropped_Messpunkt,9,2,1,1,False,False
Koch-A31-T31-16_cropped_Messpunkt,2,1,2,2,False,False
Koch-A31-T31-16_cropped_Messpunkt,6,1,2,2,False,False
Koch-A4-T4-01_cropped_Messpunkt,4,1,2,2,False,False
Koch-A4-T4-01_cropped_Messpunkt,7,1,2,2,False,False
Koch-A4-T4-08_cropped_Messpunkt,6,1,2,2,False,False
Koch-A4-T4-10_cropped_Messpunkt,0,1,0,0,False,False
Koch-A4-T4-10_cropped_Messpunkt,3,1,0,0,False,False
Koch-A4-T4-10_cropped_Messpunkt,4,1,0,0,False,False
Koch-A4-T4-10_cropped_Messpunkt,5,1,0,0,False,False
Koch-A4-T4-10_cropped_Messpunkt,6,1,0,0,False,False
Koch-A4-T4-10_cropped_Messpunkt,7,1,0,0,False,False
Koch-A4-T4-10_cropped_Messpunkt,8,1,0,0,False,False
Koch-A5-T5-10_cropped_Messpunkt,7,0,1,1,False,False
Koch-A5-T5-12_cropped_Messpunkt,2,0,1,1,False,False
Koch-A6-T6-01_cropped_Messpunkt,1,0,1,1,False,False
Koch-A6-T6-01_cropped_Messpunkt,9,0,1,1,False,False
Koch-A6-T6-04_cropped_Messpunkt,8,0,1,1,False,False
Koch-A6-T6-09_cropped_Messpunkt,5,0,1,1,False,False
Koch-A7-T7-03_cropped_Messpunkt,3,0,1,1,False,False
Koch-A7-T7-03_cropped_Messpunkt,6,0,1,1,False,False
Koch-A7-T7-04_cropped_Messpunkt,5,0,1,1,False,False
Koch-A7-T7-04_cropped_Messpunkt,6,0,1,1,False,False
Koch-A7-T7-06_cropped_Messpunkt,6,0,1,1,False,False
Koch-A7-T7-09_cropped_Messpunkt,0,1,0,0,False,False
Koch-A7-T7-12_cropped_Messpunkt,8,0,1,1,False,False
Koch-A7-T7-13_cropped_Messpunkt,2,1,0,0,False,False
Koch-A7-T7-13_cropped_Messpunkt,3,1,0,0,False,False
Koch-A7-T7-13_cropped_Messpunkt,7,1,0,0,False,False
Koch-A7-T7-17_cropped_Messpunkt,2,1,0,0,False,False
Koch-A7-T7-17_cropped_Messpunkt,4,1,0,0,False,False
Koch-A7-T7-17_cropped_Messpunkt,6,1,0,0,False,False
Koch-A7-T7-17_cropped_Messpunkt,7,1,0,0,False,False
Koch-A7-T7-17_cropped_Messpunkt,8,1,0,0,False,False
Koch-A7-T7-20_cropped_Messpunkt,4,1,0,0,False,False
Koch-A8-T8-01_cropped_Messpunkt,2,0,1,1,False,False
Koch-A8-T8-01_cropped_Messpunkt,3,0,1,1,False,False
Koch-A8-T8-01_cropped_Messpunkt,4,0,1,1,False,False
Koch-A8-T8-01_cropped_Messpunkt,6,0,1,1,False,False
Koch-A8-T8-02_cropped_Messpunkt,0,1,0,0,False,False
Koch-A8-T8-02_cropped_Messpunkt,2,1,0,0,False,False
