Knife_ID,Linie_Angle,Actual_Class,CART_Prediction,C45_Prediction,CART_Correct,C45_Correct
Koch-A17-T17-04_cropped_Messpunkt,1,0,0,0,True,True
Koch-A17-T17-04_cropped_Messpunkt,2,0,0,0,True,True
Koch-A17-T17-04_cropped_Messpunkt,3,0,0,0,True,True
Koch-A17-T17-04_cropped_Messpunkt,4,0,0,0,True,True
Koch-A17-T17-04_cropped_Messpunkt,5,0,0,0,True,True
Koch-A17-T17-04_cropped_Messpunkt,6,0,0,0,True,True
Koch-A17-T17-04_cropped_Messpunkt,7,0,0,0,True,True
Koch-A17-T17-04_cropped_Messpunkt,8,0,0,0,True,True
Koch-A17-T17-04_cropped_Messpunkt,9,0,0,0,True,True
Koch-A17-T17-07_cropped_Messpunkt,0,0,0,0,True,True
Koch-A17-T17-07_cropped_Messpunkt,2,0,0,0,True,True
Koch-A17-T17-07_cropped_Messpunkt,4,0,0,0,True,True
Koch-A17-T17-07_cropped_Messpunkt,5,0,0,0,True,True
Koch-A17-T17-07_cropped_Messpunkt,6,0,0,0,True,True
Koch-A17-T17-07_cropped_Messpunkt,7,0,0,0,True,True
Koch-A17-T17-07_cropped_Messpunkt,8,0,0,0,True,True
Koch-A17-T17-07_cropped_Messpunkt,9,0,0,0,True,True
Koch-A17-T17-14_cropped_Messpunkt,0,0,0,0,True,True
Koch-A17-T17-14_cropped_Messpunkt,1,0,0,0,True,True
Koch-A17-T17-14_cropped_Messpunkt,2,0,0,0,True,True
Koch-A18-T18-08_cropped_Messpunkt,1,0,0,0,True,True
Koch-A18-T18-08_cropped_Messpunkt,2,0,0,0,True,True
Koch-A18-T18-08_cropped_Messpunkt,3,0,0,0,True,True
Koch-A18-T18-08_cropped_Messpunkt,4,0,0,0,True,True
Koch-A18-T18-08_cropped_Messpunkt,5,0,0,0,True,True
Koch-A18-T18-08_cropped_Messpunkt,6,0,0,0,True,True
Koch-A18-T18-08_cropped_Messpunkt,7,0,0,0,True,True
Koch-A18-T18-08_cropped_Messpunkt,8,0,0,0,True,True
Koch-A18-T18-08_cropped_Messpunkt,9,0,0,0,True,True
Koch-A2-T2-20_cropped_Messpunkt,0,1,1,1,True,True
Koch-A2-T2-20_cropped_Messpunkt,1,1,1,1,True,True
Koch-A2-T2-20_cropped_Messpunkt,2,1,1,1,True,True
Koch-A2-T2-20_cropped_Messpunkt,3,1,1,1,True,True
Koch-A2-T2-20_cropped_Messpunkt,5,1,1,1,True,True
Koch-A2-T2-20_cropped_Messpunkt,6,1,1,1,True,True
Koch-A2-T2-20_cropped_Messpunkt,7,1,1,1,True,True
Koch-A2-T2-20_cropped_Messpunkt,9,1,1,1,True,True
Koch-A20-T20-08_cropped_Messpunkt,1,1,1,1,True,True
Koch-A20-T20-08_cropped_Messpunkt,2,1,1,1,True,True
Koch-A20-T20-08_cropped_Messpunkt,3,1,1,1,True,True
Koch-A20-T20-08_cropped_Messpunkt,4,1,1,1,True,True
Koch-A20-T20-08_cropped_Messpunkt,5,1,1,1,True,True
Koch-A20-T20-08_cropped_Messpunkt,6,1,1,1,True,True
Koch-A20-T20-08_cropped_Messpunkt,7,1,1,1,True,True
Koch-A20-T20-08_cropped_Messpunkt,8,1,1,1,True,True
Koch-A21-T21-05_cropped_Messpunkt,0,0,0,0,True,True
Koch-A21-T21-05_cropped_Messpunkt,1,0,0,0,True,True
Koch-A21-T21-05_cropped_Messpunkt,2,0,0,0,True,True
Koch-A21-T21-05_cropped_Messpunkt,3,0,0,0,True,True
Koch-A21-T21-05_cropped_Messpunkt,4,0,0,0,True,True
Koch-A21-T21-05_cropped_Messpunkt,5,0,0,0,True,True
Koch-A21-T21-05_cropped_Messpunkt,6,0,0,0,True,True
Koch-A21-T21-05_cropped_Messpunkt,7,0,0,0,True,True
Koch-A21-T21-11_cropped_Messpunkt,0,0,0,0,True,True
Koch-A21-T21-11_cropped_Messpunkt,1,0,0,0,True,True
Koch-A21-T21-11_cropped_Messpunkt,2,0,0,0,True,True
Koch-A21-T21-11_cropped_Messpunkt,3,0,0,0,True,True
Koch-A21-T21-11_cropped_Messpunkt,4,0,0,0,True,True
Koch-A21-T21-11_cropped_Messpunkt,5,0,0,0,True,True
Koch-A21-T21-11_cropped_Messpunkt,6,0,0,0,True,True
Koch-A21-T21-11_cropped_Messpunkt,7,0,0,0,True,True
Koch-A21-T21-11_cropped_Messpunkt,8,0,0,0,True,True
Koch-A21-T21-11_cropped_Messpunkt,9,0,0,0,True,True
Koch-A21-T21-12_cropped_Messpunkt,0,0,0,0,True,True
Koch-A21-T21-12_cropped_Messpunkt,2,0,0,0,True,True
Koch-A21-T21-12_cropped_Messpunkt,3,0,0,0,True,True
Koch-A21-T21-12_cropped_Messpunkt,4,0,0,0,True,True
Koch-A21-T21-12_cropped_Messpunkt,5,0,0,0,True,True
Koch-A21-T21-12_cropped_Messpunkt,6,0,0,0,True,True
Koch-A21-T21-12_cropped_Messpunkt,7,0,0,0,True,True
Koch-A21-T21-12_cropped_Messpunkt,8,0,0,0,True,True
Koch-A21-T21-12_cropped_Messpunkt,9,0,0,0,True,True
Koch-A22-T22-13_cropped_Messpunkt,5,1,1,1,True,True
Koch-A22-T22-13_cropped_Messpunkt,6,1,1,1,True,True
Koch-A22-T22-13_cropped_Messpunkt,8,1,1,1,True,True
Koch-A22-T22-16_cropped_Messpunkt,8,1,1,1,True,True
Koch-A22-T22-16_cropped_Messpunkt,9,1,1,1,True,True
Koch-A22-T22-17_cropped_Messpunkt,0,0,0,0,True,True
Koch-A22-T22-17_cropped_Messpunkt,1,0,0,0,True,True
Koch-A22-T22-17_cropped_Messpunkt,3,0,0,0,True,True
Koch-A22-T22-17_cropped_Messpunkt,4,0,0,0,True,True
Koch-A22-T22-20_cropped_Messpunkt,0,0,0,0,True,True
Koch-A22-T22-20_cropped_Messpunkt,1,0,0,0,True,True
Koch-A22-T22-20_cropped_Messpunkt,2,0,0,0,True,True
Koch-A22-T22-20_cropped_Messpunkt,3,0,0,0,True,True
Koch-A22-T22-20_cropped_Messpunkt,4,0,0,0,True,True
Koch-A22-T22-20_cropped_Messpunkt,7,0,0,0,True,True
Koch-A22-T22-20_cropped_Messpunkt,8,0,0,0,True,True
Koch-A22-T22-20_cropped_Messpunkt,9,0,0,0,True,True
Koch-A23-T23-05_cropped_Messpunkt,0,0,0,0,True,True
Koch-A23-T23-05_cropped_Messpunkt,1,0,0,0,True,True
Koch-A23-T23-05_cropped_Messpunkt,2,0,0,0,True,True
Koch-A23-T23-05_cropped_Messpunkt,4,0,0,0,True,True
Koch-A23-T23-05_cropped_Messpunkt,5,0,0,0,True,True
Koch-A23-T23-05_cropped_Messpunkt,6,0,0,0,True,True
Koch-A23-T23-05_cropped_Messpunkt,7,0,0,0,True,True
Koch-A23-T23-05_cropped_Messpunkt,8,0,0,0,True,True
Koch-A23-T23-05_cropped_Messpunkt,9,0,0,0,True,True
Koch-A23-T23-07_cropped_Messpunkt,1,0,0,0,True,True
Koch-A23-T23-07_cropped_Messpunkt,2,0,0,0,True,True
Koch-A23-T23-07_cropped_Messpunkt,5,0,0,0,True,True
Koch-A23-T23-07_cropped_Messpunkt,7,0,0,0,True,True
Koch-A23-T23-19_cropped_Messpunkt,0,1,1,1,True,True
Koch-A23-T23-19_cropped_Messpunkt,1,1,1,1,True,True
Koch-A23-T23-19_cropped_Messpunkt,2,1,1,1,True,True
Koch-A23-T23-19_cropped_Messpunkt,5,1,1,1,True,True
Koch-A24-T24-06_cropped_Messpunkt,0,0,0,0,True,True
Koch-A24-T24-06_cropped_Messpunkt,1,0,0,0,True,True
Koch-A24-T24-06_cropped_Messpunkt,2,0,0,0,True,True
Koch-A24-T24-06_cropped_Messpunkt,5,0,0,0,True,True
Koch-A24-T24-06_cropped_Messpunkt,6,0,0,0,True,True
Koch-A24-T24-06_cropped_Messpunkt,7,0,0,0,True,True
Koch-A24-T24-17_cropped_Messpunkt,0,0,0,0,True,True
Koch-A24-T24-17_cropped_Messpunkt,2,0,0,0,True,True
Koch-A24-T24-17_cropped_Messpunkt,3,0,0,0,True,True
Koch-A24-T24-17_cropped_Messpunkt,4,0,0,0,True,True
Koch-A24-T24-17_cropped_Messpunkt,5,0,0,0,True,True
Koch-A24-T24-17_cropped_Messpunkt,6,0,0,0,True,True
Koch-A24-T24-17_cropped_Messpunkt,7,0,0,0,True,True
Koch-A24-T24-17_cropped_Messpunkt,8,0,0,0,True,True
Koch-A24-T24-17_cropped_Messpunkt,9,0,0,0,True,True
Koch-A24-T24-19_cropped_Messpunkt,0,0,0,0,True,True
Koch-A24-T24-19_cropped_Messpunkt,1,0,0,0,True,True
Koch-A24-T24-19_cropped_Messpunkt,2,0,0,0,True,True
Koch-A24-T24-19_cropped_Messpunkt,3,0,0,0,True,True
Koch-A24-T24-19_cropped_Messpunkt,4,0,0,0,True,True
Koch-A24-T24-19_cropped_Messpunkt,5,0,0,0,True,True
Koch-A24-T24-19_cropped_Messpunkt,6,0,0,0,True,True
Koch-A24-T24-19_cropped_Messpunkt,7,0,0,0,True,True
Koch-A24-T24-19_cropped_Messpunkt,8,0,0,0,True,True
Koch-A24-T24-19_cropped_Messpunkt,9,0,0,0,True,True
Koch-A27-T27-01_cropped_Messpunkt,0,0,0,0,True,True
Koch-A27-T27-01_cropped_Messpunkt,1,0,0,0,True,True
Koch-A27-T27-01_cropped_Messpunkt,2,0,0,0,True,True
Koch-A27-T27-01_cropped_Messpunkt,3,0,0,0,True,True
Koch-A27-T27-01_cropped_Messpunkt,4,0,0,0,True,True
Koch-A27-T27-01_cropped_Messpunkt,5,0,0,0,True,True
Koch-A27-T27-01_cropped_Messpunkt,6,0,0,0,True,True
Koch-A27-T27-01_cropped_Messpunkt,7,0,0,0,True,True
Koch-A27-T27-01_cropped_Messpunkt,8,0,0,0,True,True
Koch-A27-T27-01_cropped_Messpunkt,9,0,0,0,True,True
Koch-A27-T27-11_cropped_Messpunkt,0,1,1,1,True,True
Koch-A27-T27-11_cropped_Messpunkt,1,1,1,1,True,True
Koch-A27-T27-11_cropped_Messpunkt,2,1,1,1,True,True
Koch-A27-T27-11_cropped_Messpunkt,3,1,1,1,True,True
Koch-A27-T27-11_cropped_Messpunkt,4,1,1,1,True,True
Koch-A27-T27-11_cropped_Messpunkt,5,1,1,1,True,True
Koch-A27-T27-11_cropped_Messpunkt,6,1,1,1,True,True
Koch-A27-T27-11_cropped_Messpunkt,7,1,1,1,True,True
Koch-A27-T27-11_cropped_Messpunkt,8,1,1,1,True,True
Koch-A27-T27-11_cropped_Messpunkt,9,1,1,1,True,True
Koch-A27-T27-17_cropped_Messpunkt,1,0,0,0,True,True
Koch-A27-T27-17_cropped_Messpunkt,2,0,0,0,True,True
Koch-A27-T27-17_cropped_Messpunkt,3,0,0,0,True,True
Koch-A27-T27-17_cropped_Messpunkt,4,0,0,0,True,True
Koch-A27-T27-17_cropped_Messpunkt,5,0,0,0,True,True
Koch-A27-T27-17_cropped_Messpunkt,6,0,0,0,True,True
Koch-A27-T27-17_cropped_Messpunkt,7,0,0,0,True,True
Koch-A27-T27-17_cropped_Messpunkt,8,0,0,0,True,True
Koch-A27-T27-17_cropped_Messpunkt,9,0,0,0,True,True
Koch-A28-T28-03_cropped_Messpunkt,5,1,1,1,True,True
Koch-A28-T28-03_cropped_Messpunkt,6,1,1,1,True,True
Koch-A28-T28-03_cropped_Messpunkt,7,1,1,1,True,True
Koch-A28-T28-03_cropped_Messpunkt,9,1,1,1,True,True
Koch-A28-T28-04_cropped_Messpunkt,0,1,1,1,True,True
Koch-A28-T28-04_cropped_Messpunkt,2,1,1,1,True,True
Koch-A28-T28-04_cropped_Messpunkt,3,1,1,1,True,True
Koch-A28-T28-04_cropped_Messpunkt,4,1,1,1,True,True
Koch-A28-T28-04_cropped_Messpunkt,5,1,1,1,True,True
Koch-A28-T28-04_cropped_Messpunkt,6,1,1,1,True,True
Koch-A28-T28-04_cropped_Messpunkt,7,1,1,1,True,True
Koch-A28-T28-04_cropped_Messpunkt,8,1,1,1,True,True
Koch-A28-T28-04_cropped_Messpunkt,9,1,1,1,True,True
Koch-A28-T28-14_cropped_Messpunkt,0,1,1,1,True,True
Koch-A28-T28-14_cropped_Messpunkt,1,1,1,1,True,True
Koch-A28-T28-14_cropped_Messpunkt,4,1,1,1,True,True
Koch-A28-T28-14_cropped_Messpunkt,5,1,1,1,True,True
Koch-A28-T28-14_cropped_Messpunkt,6,1,1,1,True,True
Koch-A28-T28-14_cropped_Messpunkt,7,1,1,1,True,True
Koch-A28-T28-14_cropped_Messpunkt,9,1,1,1,True,True
Koch-A28-T28-17_cropped_Messpunkt,0,1,1,1,True,True
Koch-A28-T28-17_cropped_Messpunkt,2,1,1,1,True,True
Koch-A28-T28-17_cropped_Messpunkt,3,1,1,1,True,True
Koch-A28-T28-17_cropped_Messpunkt,4,1,1,1,True,True
Koch-A28-T28-17_cropped_Messpunkt,6,1,1,1,True,True
Koch-A28-T28-17_cropped_Messpunkt,7,1,1,1,True,True
Koch-A28-T28-17_cropped_Messpunkt,8,1,1,1,True,True
Koch-A28-T28-17_cropped_Messpunkt,9,1,1,1,True,True
Koch-A29-T29-06_cropped_Messpunkt,0,1,1,1,True,True
Koch-A29-T29-06_cropped_Messpunkt,1,1,1,1,True,True
Koch-A29-T29-06_cropped_Messpunkt,2,1,1,1,True,True
Koch-A29-T29-06_cropped_Messpunkt,3,1,1,1,True,True
Koch-A29-T29-06_cropped_Messpunkt,4,1,1,1,True,True
Koch-A29-T29-06_cropped_Messpunkt,9,1,1,1,True,True
Koch-A29-T29-18_cropped_Messpunkt,0,1,1,1,True,True
Koch-A3-T3-16_cropped_Messpunkt,0,0,0,0,True,True
Koch-A3-T3-16_cropped_Messpunkt,1,0,0,0,True,True
Koch-A3-T3-16_cropped_Messpunkt,2,0,0,0,True,True
Koch-A3-T3-16_cropped_Messpunkt,7,0,0,0,True,True
Koch-A3-T3-16_cropped_Messpunkt,8,0,0,0,True,True
Koch-A3-T3-16_cropped_Messpunkt,9,0,0,0,True,True
Koch-A30-T30-03_cropped_Messpunkt,0,2,2,2,True,True
Koch-A30-T30-03_cropped_Messpunkt,1,2,2,2,True,True
Koch-A30-T30-03_cropped_Messpunkt,2,2,2,2,True,True
Koch-A30-T30-03_cropped_Messpunkt,3,2,2,2,True,True
Koch-A30-T30-03_cropped_Messpunkt,4,2,2,2,True,True
Koch-A30-T30-03_cropped_Messpunkt,5,2,2,2,True,True
Koch-A30-T30-03_cropped_Messpunkt,6,2,2,2,True,True
Koch-A30-T30-03_cropped_Messpunkt,7,2,2,2,True,True
Koch-A30-T30-03_cropped_Messpunkt,8,2,2,2,True,True
Koch-A30-T30-03_cropped_Messpunkt,9,2,2,2,True,True
Koch-A30-T30-04_cropped_Messpunkt,1,2,2,2,True,True
Koch-A30-T30-04_cropped_Messpunkt,2,2,2,2,True,True
Koch-A30-T30-04_cropped_Messpunkt,3,2,2,2,True,True
Koch-A30-T30-04_cropped_Messpunkt,4,2,2,2,True,True
Koch-A30-T30-04_cropped_Messpunkt,5,2,2,2,True,True
Koch-A30-T30-04_cropped_Messpunkt,6,2,2,2,True,True
Koch-A30-T30-04_cropped_Messpunkt,7,2,2,2,True,True
Koch-A30-T30-04_cropped_Messpunkt,8,2,2,2,True,True
Koch-A30-T30-04_cropped_Messpunkt,9,2,2,2,True,True
Koch-A30-T30-05_cropped_Messpunkt,0,2,2,2,True,True
Koch-A30-T30-05_cropped_Messpunkt,1,2,2,2,True,True
Koch-A30-T30-05_cropped_Messpunkt,2,2,2,2,True,True
Koch-A30-T30-05_cropped_Messpunkt,3,2,2,2,True,True
Koch-A30-T30-05_cropped_Messpunkt,4,2,2,2,True,True
Koch-A30-T30-05_cropped_Messpunkt,5,2,2,2,True,True
Koch-A30-T30-05_cropped_Messpunkt,6,2,2,2,True,True
Koch-A30-T30-05_cropped_Messpunkt,7,2,2,2,True,True
Koch-A30-T30-05_cropped_Messpunkt,8,2,2,2,True,True
Koch-A30-T30-05_cropped_Messpunkt,9,2,2,2,True,True
Koch-A30-T30-08_cropped_Messpunkt,0,2,2,2,True,True
Koch-A30-T30-08_cropped_Messpunkt,1,2,2,2,True,True
Koch-A30-T30-08_cropped_Messpunkt,2,2,2,2,True,True
Koch-A30-T30-08_cropped_Messpunkt,3,2,2,2,True,True
Koch-A30-T30-08_cropped_Messpunkt,4,2,2,2,True,True
Koch-A30-T30-08_cropped_Messpunkt,5,2,2,2,True,True
Koch-A30-T30-08_cropped_Messpunkt,8,2,2,2,True,True
Koch-A30-T30-08_cropped_Messpunkt,9,2,2,2,True,True
Koch-A30-T30-19_cropped_Messpunkt,0,2,2,2,True,True
Koch-A30-T30-19_cropped_Messpunkt,1,2,2,2,True,True
Koch-A30-T30-19_cropped_Messpunkt,2,2,2,2,True,True
Koch-A30-T30-19_cropped_Messpunkt,3,2,2,2,True,True
Koch-A30-T30-19_cropped_Messpunkt,4,2,2,2,True,True
Koch-A30-T30-19_cropped_Messpunkt,5,2,2,2,True,True
Koch-A30-T30-19_cropped_Messpunkt,6,2,2,2,True,True
Koch-A30-T30-19_cropped_Messpunkt,7,2,2,2,True,True
Koch-A30-T30-19_cropped_Messpunkt,8,2,2,2,True,True
Koch-A30-T30-19_cropped_Messpunkt,9,2,2,2,True,True
Koch-A31-T31-04_cropped_Messpunkt,0,2,2,2,True,True
Koch-A31-T31-04_cropped_Messpunkt,1,2,2,2,True,True
Koch-A31-T31-04_cropped_Messpunkt,2,2,2,2,True,True
Koch-A31-T31-04_cropped_Messpunkt,3,2,2,2,True,True
Koch-A31-T31-04_cropped_Messpunkt,4,2,2,2,True,True
Koch-A31-T31-04_cropped_Messpunkt,5,2,2,2,True,True
Koch-A31-T31-04_cropped_Messpunkt,6,2,2,2,True,True
Koch-A31-T31-04_cropped_Messpunkt,7,2,2,2,True,True
Koch-A31-T31-04_cropped_Messpunkt,8,2,2,2,True,True
Koch-A31-T31-04_cropped_Messpunkt,9,2,2,2,True,True
Koch-A31-T31-07_cropped_Messpunkt,2,2,2,2,True,True
Koch-A31-T31-07_cropped_Messpunkt,3,2,2,2,True,True
Koch-A31-T31-07_cropped_Messpunkt,4,2,2,2,True,True
Koch-A31-T31-07_cropped_Messpunkt,5,2,2,2,True,True
Koch-A31-T31-07_cropped_Messpunkt,6,2,2,2,True,True
Koch-A31-T31-07_cropped_Messpunkt,7,2,2,2,True,True
Koch-A31-T31-07_cropped_Messpunkt,9,2,2,2,True,True
Koch-A4-T4-06_cropped_Messpunkt,0,1,1,1,True,True
Koch-A4-T4-06_cropped_Messpunkt,1,1,1,1,True,True
Koch-A4-T4-06_cropped_Messpunkt,2,1,1,1,True,True
Koch-A4-T4-06_cropped_Messpunkt,3,1,1,1,True,True
Koch-A4-T4-06_cropped_Messpunkt,4,1,1,1,True,True
Koch-A4-T4-06_cropped_Messpunkt,5,1,1,1,True,True
Koch-A4-T4-06_cropped_Messpunkt,7,1,1,1,True,True
Koch-A5-T5-05_cropped_Messpunkt,0,1,1,1,True,True
Koch-A5-T5-05_cropped_Messpunkt,1,1,1,1,True,True
Koch-A5-T5-05_cropped_Messpunkt,8,1,1,1,True,True
Koch-A5-T5-05_cropped_Messpunkt,9,1,1,1,True,True
Koch-A6-T6-12_cropped_Messpunkt,4,1,1,1,True,True
Koch-A6-T6-12_cropped_Messpunkt,8,1,1,1,True,True
Koch-A7-T7-02_cropped_Messpunkt,0,0,0,0,True,True
Koch-A7-T7-02_cropped_Messpunkt,1,0,0,0,True,True
Koch-A7-T7-02_cropped_Messpunkt,2,0,0,0,True,True
Koch-A7-T7-02_cropped_Messpunkt,3,0,0,0,True,True
Koch-A7-T7-02_cropped_Messpunkt,4,0,0,0,True,True
Koch-A7-T7-02_cropped_Messpunkt,5,0,0,0,True,True
Koch-A7-T7-02_cropped_Messpunkt,6,0,0,0,True,True
Koch-A7-T7-02_cropped_Messpunkt,7,0,0,0,True,True
Koch-A7-T7-02_cropped_Messpunkt,8,0,0,0,True,True
Koch-A7-T7-02_cropped_Messpunkt,9,0,0,0,True,True
Koch-A7-T7-19_cropped_Messpunkt,0,0,0,0,True,True
Koch-A7-T7-19_cropped_Messpunkt,1,0,0,0,True,True
Koch-A7-T7-19_cropped_Messpunkt,2,0,0,0,True,True
Koch-A7-T7-19_cropped_Messpunkt,3,0,0,0,True,True
Koch-A7-T7-19_cropped_Messpunkt,4,0,0,0,True,True
Koch-A7-T7-19_cropped_Messpunkt,5,0,0,0,True,True
Koch-A7-T7-19_cropped_Messpunkt,6,0,0,0,True,True
Koch-A7-T7-19_cropped_Messpunkt,7,0,0,0,True,True
Koch-A7-T7-19_cropped_Messpunkt,8,0,0,0,True,True
Koch-A7-T7-19_cropped_Messpunkt,9,0,0,0,True,True
Koch-A8-T8-11_cropped_Messpunkt,4,1,1,1,True,True
Koch-A8-T8-17_cropped_Messpunkt,0,0,0,0,True,True
Koch-A8-T8-17_cropped_Messpunkt,1,0,0,0,True,True
Koch-A8-T8-17_cropped_Messpunkt,2,0,0,0,True,True
Koch-A8-T8-17_cropped_Messpunkt,6,0,0,0,True,True
Koch-A9-T9-11_cropped_Messpunkt,2,1,1,1,True,True
Koch-A9-T9-11_cropped_Messpunkt,3,1,1,1,True,True
Koch-A9-T9-11_cropped_Messpunkt,5,1,1,1,True,True
Koch-A9-T9-15_cropped_Messpunkt,1,1,1,1,True,True
Koch-A9-T9-15_cropped_Messpunkt,2,1,1,1,True,True
Koch-A9-T9-15_cropped_Messpunkt,3,1,1,1,True,True
Koch-A9-T9-15_cropped_Messpunkt,5,1,1,1,True,True
Koch-A9-T9-15_cropped_Messpunkt,6,1,1,1,True,True
Koch-A9-T9-15_cropped_Messpunkt,7,1,1,1,True,True
Koch-A9-T9-15_cropped_Messpunkt,8,1,1,1,True,True
Koch-A9-T9-15_cropped_Messpunkt,9,1,1,1,True,True
Koch-F1-12_cropped_Messpunkt,0,0,0,0,True,True
Koch-F1-12_cropped_Messpunkt,1,0,0,0,True,True
Koch-F1-12_cropped_Messpunkt,2,0,0,0,True,True
Koch-F1-12_cropped_Messpunkt,3,0,0,0,True,True
Koch-F1-12_cropped_Messpunkt,4,0,0,0,True,True
Koch-F1-12_cropped_Messpunkt,5,0,0,0,True,True
Koch-F1-12_cropped_Messpunkt,6,0,0,0,True,True
Koch-F1-12_cropped_Messpunkt,7,0,0,0,True,True
Koch-F1-12_cropped_Messpunkt,8,0,0,0,True,True
Koch-F1-12_cropped_Messpunkt,9,0,0,0,True,True
Koch-F2-03_cropped_Messpunkt,2,0,0,0,True,True
Koch-F2-07_cropped_Messpunkt,0,0,0,0,True,True
Koch-F2-07_cropped_Messpunkt,1,0,0,0,True,True
Koch-F2-07_cropped_Messpunkt,2,0,0,0,True,True
Koch-F2-07_cropped_Messpunkt,3,0,0,0,True,True
Koch-F2-07_cropped_Messpunkt,4,0,0,0,True,True
Koch-F2-07_cropped_Messpunkt,5,0,0,0,True,True
Koch-F2-07_cropped_Messpunkt,6,0,0,0,True,True
Koch-F2-07_cropped_Messpunkt,7,0,0,0,True,True
Koch-F2-07_cropped_Messpunkt,8,0,0,0,True,True
Koch-F2-07_cropped_Messpunkt,9,0,0,0,True,True
Koch-F2-17_cropped_Messpunkt,1,0,0,0,True,True
Koch-F2-17_cropped_Messpunkt,3,0,0,0,True,True
Koch-F2-17_cropped_Messpunkt,6,0,0,0,True,True
Koch-F2-17_cropped_Messpunkt,7,0,0,0,True,True
Koch-F2-17_cropped_Messpunkt,8,0,0,0,True,True
Koch-F2-17_cropped_Messpunkt,9,0,0,0,True,True
Koch-F2-18_cropped_Messpunkt,0,0,0,0,True,True
Koch-F2-18_cropped_Messpunkt,1,0,0,0,True,True
Koch-F2-18_cropped_Messpunkt,2,0,0,0,True,True
Koch-F2-18_cropped_Messpunkt,4,0,0,0,True,True
Koch-F2-18_cropped_Messpunkt,5,0,0,0,True,True
Koch-F2-18_cropped_Messpunkt,6,0,0,0,True,True
Koch-F2-18_cropped_Messpunkt,7,0,0,0,True,True
Koch-F2-18_cropped_Messpunkt,8,0,0,0,True,True
Koch-F2-18_cropped_Messpunkt,9,0,0,0,True,True
